Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-1.46656e-05	2	0.0001005898	-4.8	-8.89519e-05
0	-1.43807e-05	2	0.0001027821	-4.85	-8.78843e-05
0	-1.2452e-05	2	0.000103581	-4.9	-9.08354e-05
0	-1.26996e-05	2	0.000104275	-4.95	-9.19204e-05
0	-1.16918e-05	2	0.0001046247	-5	-9.2561e-05
0	-1.1239e-05	2	0.0001044995	-5.05	-9.3435e-05
0	-1.09659e-05	2	9.81082e-05	-5.1	-9.7709e-05
0	-4.46253e-08	2	9.81581e-05	-5.15	-9.80633e-05
0	-3.40413e-08	2	9.78573e-05	-5.2	-9.7954e-05
0	-2.11741e-08	2	9.92719e-05	-5.25	-9.93746e-05
0	-2.89423e-08	2	9.75938e-05	-5.3	-9.4669e-05
0	-2.70724e-08	2	0.0001011412	-5.35	-0.0001016555
0	-4.35811e-08	2	0.0001026851	-5.4	-9.99749e-05
0	-3.43418e-08	2	0.0001027623	-5.45	-0.0001038325
0	-3.4489e-08	2	0.0001036006	-5.5	-0.0001056666
0	-4.78911e-08	2	0.0001069211	-5.55	-0.0001066187
0	-4.11003e-08	2	0.0001080867	-5.6	-0.0001043289
0	-4.23487e-08	2	0.0001089288	-5.65	-0.0001062479
0	-1.46566e-08	2	0.0001049743	-5.7	-0.0001040835
0	-5.07275e-08	2	0.0001055001	-5.75	-0.0001057235
0	-4.05705e-08	2	0.0001062876	-5.8	-0.0001067694
0	-4.2398e-08	2	0.000107561	-5.85	-0.000109414
0	-3.84463e-08	2	0.00010942	-5.9	-0.000109835
0	-1.68044e-08	2	0.000111531	-5.95	-0.000116057
0	-6.8145e-09	2	0.000117626	-6	-0.000116179
0	-2.89835e-09	2	0.000118469	-6	-0.000118515
0	-7.75481e-09	2	0.00011911	-5.95	-0.000118574
0	-1.10215e-09	2	0.000117932	-5.9	-0.000115824
0	-3.50926e-09	2	0.000116113	-5.85	-0.000122335
0	-1.56063e-08	2	0.000118785	-5.8	-0.000117143
0	-9.5448e-09	2	0.000115676	-5.75	-0.000109489
0	-2.01889e-09	2	0.0001116	-5.7	-0.000115813
0	-2.36604e-09	2	0.000117882	-5.65	-0.000118672
0	-5.40104e-09	2	0.000116428	-5.6	-0.000119373
0	-2.75155e-08	2	0.000114199	-5.55	-0.000118036
0	-5.62479e-09	2	0.000117658	-5.5	-0.000117258
0	-9.18252e-09	2	0.000117	-5.45	-0.000115785
0	-1.16128e-08	2	0.000112141	-5.4	-0.000111033
0	-3.50581e-08	2	0.000110465	-5.35	-0.000111981
0	-1.07238e-08	2	0.000113691	-5.3	-0.000110854
0	-3.7551e-08	2	0.000112854	-5.25	-0.000112919
0	-1.45903e-08	2	0.000111661	-5.2	-0.000112009
0	-2.00262e-08	2	0.000111186	-5.15	-0.00011127
0	-3.87988e-08	2	0.000106647	-5.1	-0.000106915
0	-3.06527e-08	2	0.000109826	-5.05	-0.00010959
0	-7.30412e-08	2	0.000106154	-5	-0.00010913
0	-4.94994e-08	2	0.000104739	-4.95	-0.000106977
0	-5.1728e-08	2	0.000107142	-4.9	-0.000107384
0	-2.96899e-08	2	0.000106548	-4.85	-0.00010657
0	-4.56707e-08	2	0.000106187	-4.8	-0.0001061
0	-5.1734e-08	2	0.000104937	-4.75	-0.000104924
0	-8.69161e-08	2	0.000100816	-4.7	-9.97741e-05
0	-9.93002e-08	2	9.98549e-05	-4.65	-9.89965e-05
0	-1.35636e-07	2	9.89779e-05	-4.6	-9.80574e-05
0	-1.99006e-07	2	9.78857e-05	-4.55	-9.8293e-05
0	-1.70892e-07	2	9.82327e-05	-4.5	-9.75706e-05
0	-1.50848e-07	2	9.66994e-05	-4.45	-9.7526e-05
0	-1.6414e-07	2	9.63151e-05	-4.4	-9.63583e-05
0	-2.23327e-07	2	9.57989e-05	-4.35	-9.43689e-05
0	-2.38013e-07	2	9.42511e-05	-4.3	-9.38616e-05
0	-3.02757e-07	2	9.2897e-05	-4.25	-9.22438e-05
0	-2.77224e-07	2	9.20428e-05	-4.2	-9.16477e-05
0	-2.94701e-07	2	9.11615e-05	-4.15	-9.12545e-05
0	-2.46623e-07	2	9.07419e-05	-4.1	-8.99632e-05
0	-2.49552e-07	2	8.94614e-05	-4.05	-8.93587e-05
0	-3.48722e-07	2	8.92766e-05	-4	-8.87651e-05
0	-4.48084e-07	2	8.78619e-05	-3.95	-8.72355e-05
0	-2.42693e-07	2	8.61428e-05	-3.9	-8.57858e-05
0	-2.39923e-07	2	8.52679e-05	-3.85	-8.47136e-05
0	-2.54326e-07	2	8.41914e-05	-3.8	-8.38421e-05
0	-2.74906e-07	2	8.28249e-05	-3.75	-8.27672e-05
0	-3.58836e-07	2	8.26986e-05	-3.7	-8.20723e-05
0	-3.3775e-07	2	8.22757e-05	-3.65	-8.20514e-05
0	-3.32134e-07	2	8.11971e-05	-3.6	-8.07562e-05
0	-3.714e-07	2	8.03657e-05	-3.55	-8.0025e-05
0	-4.57865e-07	2	7.95469e-05	-3.5	-7.92626e-05
0	-3.50837e-07	2	7.8334e-05	-3.45	-7.82174e-05
0	-4.70726e-07	2	7.76162e-05	-3.4	-7.67204e-05
0	-5.31725e-07	2	7.72968e-05	-3.35	-7.6337e-05
0	-6.47109e-07	2	7.64656e-05	-3.3	-7.56268e-05
0	-1.25617e-06	2	7.57555e-05	-3.25	-7.49268e-05
0	-5.13087e-07	2	7.47769e-05	-3.2	-7.40753e-05
0	-3.74074e-07	2	7.3908e-05	-3.15	-7.29392e-05
0	-3.28462e-07	2	7.31489e-05	-3.1	-7.26859e-05
0	-4.87046e-07	2	7.25379e-05	-3.05	-7.19821e-05
0	-4.70641e-07	2	7.15833e-05	-3	-7.09282e-05
0	-4.73444e-07	2	7.06502e-05	-2.95	-7.01087e-05
0	-4.93481e-07	2	6.96527e-05	-2.9	-6.82769e-05
0	-6.34835e-07	2	6.81213e-05	-2.85	-6.73951e-05
