Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-4.43577e-05	2	4.72841e-05	-5.2	-3.04869e-06
0	-4.37515e-05	2	4.74517e-05	-5.25	-3.02752e-06
0	-4.44885e-05	2	4.71329e-05	-5.3	-2.93605e-06
0	-4.37663e-05	2	4.63077e-05	-5.35	-3.10334e-06
0	-4.35817e-05	2	4.65778e-05	-5.4	-2.96103e-06
0	-4.30081e-05	2	4.64867e-05	-5.45	-2.87049e-06
0	-4.39909e-05	2	4.71533e-05	-5.5	-2.97104e-06
0	-4.42249e-05	2	4.70471e-05	-5.55	-2.98023e-06
0	-4.41203e-05	2	4.69857e-05	-5.6	-3.18028e-06
0	-4.34667e-05	2	4.74287e-05	-5.65	-2.96198e-06
0	-4.40828e-05	2	4.67024e-05	-5.7	-2.89204e-06
0	-4.36833e-05	2	4.65979e-05	-5.75	-2.94391e-06
0	-4.31254e-05	2	4.57373e-05	-5.8	-3.09433e-06
0	-4.25561e-05	2	4.65191e-05	-5.85	-2.92112e-06
0	-4.30719e-05	2	4.56708e-05	-5.9	-3.01564e-06
0	-4.25928e-05	2	4.57473e-05	-5.95	-2.91536e-06
0	-4.25249e-05	2	4.50123e-05	-6	-2.92672e-06
0	-4.2311e-05	2	4.5252e-05	-6	-2.82865e-06
0	-4.29415e-05	2	4.5963e-05	-5.95	-2.81853e-06
0	-4.3552e-05	2	4.62486e-05	-5.9	-3.04184e-06
0	-4.37311e-05	2	4.62968e-05	-5.85	-3.05997e-06
0	-4.36755e-05	2	4.61878e-05	-5.8	-2.69328e-06
0	-4.33968e-05	2	4.56753e-05	-5.75	-2.43575e-06
0	-4.35167e-05	2	4.61076e-05	-5.7	-2.53425e-06
0	-4.37473e-05	2	4.6516e-05	-5.65	-2.68899e-06
0	-4.45239e-05	2	4.71175e-05	-5.6	-2.56821e-06
0	-4.3989e-05	2	4.65322e-05	-5.55	-2.57162e-06
0	-4.38657e-05	2	4.66581e-05	-5.5	-2.53712e-06
0	-4.38412e-05	2	4.64214e-05	-5.45	-2.46773e-06
0	-4.42095e-05	2	4.6268e-05	-5.4	-2.44871e-06
0	-4.38686e-05	2	4.61856e-05	-5.35	-2.61183e-06
0	-4.37686e-05	2	4.60521e-05	-5.3	-2.47349e-06
0	-4.33625e-05	2	4.63848e-05	-5.25	-2.49247e-06
0	-4.38492e-05	2	4.65341e-05	-5.2	-2.5848e-06
0	-4.3604e-05	2	4.61438e-05	-5.15	-2.52915e-06
0	-4.37621e-05	2	4.58089e-05	-5.1	-2.76706e-06
0	-4.33646e-05	2	4.58863e-05	-5.05	-2.78753e-06
0	-4.35965e-05	2	4.61865e-05	-5	-2.45008e-06
0	-4.31139e-05	2	4.5383e-05	-4.95	-2.42921e-06
0	-4.29098e-05	2	4.5215e-05	-4.9	-2.45659e-06
0	-4.29998e-05	2	4.50965e-05	-4.85	-2.33521e-06
0	-4.2791e-05	2	4.50382e-05	-4.8	-2.19412e-06
0	-4.21536e-05	2	4.43072e-05	-4.75	-2.27847e-06
0	-4.22097e-05	2	4.4664e-05	-4.7	-2.26822e-06
0	-4.26521e-05	2	4.40157e-05	-4.65	-2.22505e-06
0	-4.19303e-05	2	4.41383e-05	-4.6	-2.19184e-06
0	-4.21228e-05	2	4.43725e-05	-4.55	-2.14986e-06
0	-4.29327e-05	2	4.57925e-05	-4.5	-2.2128e-06
0	-4.38425e-05	2	4.5973e-05	-4.45	-2.17228e-06
0	-4.2952e-05	2	4.57954e-05	-4.4	-2.15175e-06
0	-4.38553e-05	2	4.61408e-05	-4.35	-2.20813e-06
0	-4.42483e-05	2	4.64176e-05	-4.3	-2.0966e-06
0	-4.47916e-05	2	4.71524e-05	-4.25	-2.04947e-06
0	-4.53279e-05	2	4.72951e-05	-4.2	-2.04971e-06
0	-4.53957e-05	2	4.7277e-05	-4.15	-2.04884e-06
0	-4.49932e-05	2	4.68307e-05	-4.1	-2.05981e-06
0	-4.44673e-05	2	4.67777e-05	-4.05	-2.1951e-06
0	-4.51709e-05	2	4.71119e-05	-4	-1.97049e-06
0	-4.48485e-05	2	4.59697e-05	-3.95	-1.8063e-06
0	-4.4701e-05	2	4.65685e-05	-3.9	-1.75286e-06
0	-4.50359e-05	2	4.65888e-05	-3.85	-1.75665e-06
0	-4.41694e-05	2	4.58386e-05	-3.8	-1.75311e-06
0	-4.42714e-05	2	4.58414e-05	-3.75	-1.7278e-06
0	-4.42972e-05	2	4.63073e-05	-3.7	-1.61364e-06
0	-4.45774e-05	2	4.61966e-05	-3.65	-1.56028e-06
0	-4.44146e-05	2	4.59894e-05	-3.6	-1.53769e-06
0	-4.50206e-05	2	4.60994e-05	-3.55	-1.47585e-06
0	-4.43503e-05	2	4.61729e-05	-3.5	-1.5172e-06
0	-4.45054e-05	2	4.59464e-05	-3.45	-1.49714e-06
0	-4.48362e-05	2	4.62724e-05	-3.4	-1.47744e-06
0	-4.5143e-05	2	4.64117e-05	-3.35	-1.47391e-06
0	-4.49814e-05	2	4.64172e-05	-3.3	-1.38912e-06
0	-4.49773e-05	2	4.63934e-05	-3.25	-1.41685e-06
0	-4.52496e-05	2	4.69018e-05	-3.2	-1.28706e-06
0	-4.53888e-05	2	4.72825e-05	-3.15	-1.28863e-06
0	-4.56161e-05	2	4.73872e-05	-3.1	-1.30892e-06
0	-4.61996e-05	2	4.74966e-05	-3.05	-1.32303e-06
0	-4.6115e-05	2	4.72357e-05	-3	-1.22268e-06
0	-4.59848e-05	2	4.71488e-05	-2.95	-1.20407e-06
0	-4.56677e-05	2	4.71761e-05	-2.9	-1.25563e-06
0	-4.58502e-05	2	4.73101e-05	-2.85	-1.18656e-06
0	-4.60366e-05	2	4.73838e-05	-2.8	-1.1112e-06
0	-4.63566e-05	2	4.76277e-05	-2.75	-1.10529e-06
0	-4.62903e-05	2	4.67734e-05	-2.7	-1.14157e-06
0	-4.60764e-05	2	4.7126e-05	-2.65	-1.16909e-06
0	-4.5985e-05	2	4.70738e-05	-2.6	-1.04818e-06
0	-4.6091e-05	2	4.71088e-05	-2.55	-9.8802e-07
0	-4.61995e-05	2	4.69911e-05	-2.5	-9.7192e-07
0	-4.57223e-05	2	4.67105e-05	-2.45	-9.32514e-07
0	-4.54397e-05	2	4.69361e-05	-2.4	-8.88742e-07
0	-4.57278e-05	2	4.65545e-05	-2.35	-8.68197e-07
0	-4.58696e-05	2	4.66616e-05	-2.3	-8.40427e-07
0	-4.50072e-05	2	4.63116e-05	-2.25	-7.85333e-07
0	-4.55886e-05	2	4.73232e-05	-2.2	-7.5722e-07
0	-4.56102e-05	2	4.66241e-05	-2.15	-7.46748e-07
0	-4.57679e-05	2	4.65788e-05	-2.1	-7.03227e-07
0	-4.57291e-05	2	4.62844e-05	-2.05	-6.60633e-07
0	-4.56932e-05	2	4.65252e-05	-2	-6.64504e-07
0	-4.63872e-05	2	4.68445e-05	-1.95	-6.14141e-07
0	-4.64457e-05	2	4.69663e-05	-1.9	-5.73117e-07
0	-4.65901e-05	2	4.73668e-05	-1.85	-5.31286e-07
0	-4.64893e-05	2	4.70258e-05	-1.8	-5.11463e-07
0	-4.62366e-05	2	4.67397e-05	-1.75	-4.93499e-07
0	-4.66123e-05	2	4.70904e-05	-1.7	-4.73672e-07
0	-4.6433e-05	2	4.66837e-05	-1.65	-4.41205e-07
0	-4.67515e-05	2	4.73582e-05	-1.6	-4.24897e-07
0	-4.69486e-05	2	4.72343e-05	-1.55	-3.99417e-07
0	-4.68891e-05	2	4.71706e-05	-1.5	-3.71789e-07
0	-4.67251e-05	2	4.70918e-05	-1.45	-3.65869e-07
0	-4.6849e-05	2	4.72034e-05	-1.4	-3.39873e-07
0	-4.67904e-05	2	4.71287e-05	-1.35	-3.12922e-07
0	-4.69322e-05	2	4.69888e-05	-1.3	-2.94279e-07
0	-4.67035e-05	2	4.73199e-05	-1.25	-2.78314e-07
0	-4.67646e-05	2	4.70435e-05	-1.2	-2.64353e-07
0	-4.67963e-05	2	4.70242e-05	-1.15	-2.46553e-07
