Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-7.07305e-05	2	7.07239e-05	-0.3	-2e-14
0	-7.06982e-05	2	7.07485e-05	-0.2	-4e-14
0	-7.07527e-05	2	7.07284e-05	-0.1	-1e-14
0	-7.06962e-05	2	7.07099e-05	0	-3e-14
0	-7.06949e-05	2	7.07518e-05	0.1	-4e-14
0	-7.06613e-05	2	7.06421e-05	0.2	-1e-14
0	-7.0639e-05	2	7.06383e-05	0.3	-1e-14
0	-7.06114e-05	2	7.05888e-05	0.4	-6e-14
0	-7.0674e-05	2	7.06779e-05	0.5	-2e-14
0	-7.07092e-05	2	7.06653e-05	0.6	-3e-14
0	-7.05717e-05	2	7.06164e-05	0.7	-4e-14
0	-7.05378e-05	2	7.05452e-05	0.8	0
0	-7.0612e-05	2	7.05498e-05	0.9	-2e-14
0	-7.05658e-05	2	7.05211e-05	1	-2e-14
0	-7.05438e-05	2	7.06015e-05	1.1	-2e-14
0	-7.06627e-05	2	7.05592e-05	1.2	1e-14
0	-7.05388e-05	2	7.05134e-05	1.3	1e-14
0	-7.05805e-05	2	7.06575e-05	1.4	0
0	-7.07256e-05	2	7.06779e-05	1.5	4e-14
0	-7.05579e-05	2	7.05345e-05	1.6	-1e-14
0	-7.04675e-05	2	7.04763e-05	1.7	-3e-14
0	-7.04132e-05	2	7.04495e-05	1.8	-1e-14
0	-7.03906e-05	2	7.03945e-05	1.9	2e-14
0	-7.05698e-05	2	7.05262e-05	2	1e-14
0	-7.04956e-05	2	7.04454e-05	2	1e-14
0	-7.0471e-05	2	7.04742e-05	1.9	1e-14
0	-7.04827e-05	2	7.04733e-05	1.8	3e-14
0	-7.04893e-05	2	7.05304e-05	1.7	-2e-14
0	-7.05638e-05	2	7.05575e-05	1.6	1e-14
0	-7.04949e-05	2	7.05473e-05	1.5	1e-14
0	-7.06132e-05	2	7.05783e-05	1.4	1e-14
0	-7.05961e-05	2	7.0661e-05	1.3	-1e-14
0	-7.06326e-05	2	7.06188e-05	1.2	-1e-14
0	-7.06152e-05	2	7.06176e-05	1.1	-3e-14
0	-7.06487e-05	2	7.07186e-05	1	-2e-14
0	-7.08775e-05	2	7.08072e-05	0.9	-2e-14
0	-7.07178e-05	2	7.08395e-05	0.8	0
0	-7.07959e-05	2	7.07336e-05	0.7	-1e-14
0	-7.0762e-05	2	7.07263e-05	0.6	-1e-14
0	-7.07834e-05	2	7.07522e-05	0.5	2e-14
0	-7.07259e-05	2	7.0669e-05	0.4	-2e-14
